0.265,1.025357298053185e-16,0.011719344955395172,-3.250477719290942e-16,-2.4597211784892897e-17,-0.02341235040682932,9.154966587495492e-17,1.09103842483372e-18,-16.952373147459642,3.0093797307622836e-29
0.27,1.0389669710231244e-16,0.010967958184807003,-3.188617013475715e-16,-2.5745379397685836e-17,-0.02189528041515132,8.98123349166908e-17,1.320091600509064e-18,-18.868981704588084,1.777462238665549e-29
0.275,-5.427904950288603e-14,0.010159225298068009,-1.394152054211453e-14,1.4818945120890713e-14,-0.020261787873337767,2.7660701254158374e-15,-3.2874885674513616e-15,-20.736661384199046,-1.2474587332148328e-26
0.28,1.0686104623989215e-16,0.009301488904029043,-3.0713861831888263e-16,-2.796159575150102e-17,-0.018528873355521114,8.697029993421185e-17,1.7423501490066844e-18,-22.551652914108967,2.0019974142297687e-29
0.28500000000000003,5.423729944531954e-14,0.008403280378828981,1.4262820918927718e-14,-1.482118712579627e-14,-0.0167139347452121,-2.8487198215360888e-15,3.290159232126157e-15,-24.31061488546075,1.2468297357523743e-26
0.29,-5.425901109533694e-14,0.007473175889785466,-1.3946818952227825e-14,1.4809358194362066e-14,-0.014834471267022309,2.7676142314442663e-15,-3.2858331501119187e-15,-26.01063604747415,-1.2467769705338243e-26
0.295,6.665141028565324e-17,0.006519660525469817,-1.381151810643759e-16,-2.1266564941136112e-17,-0.012907803329653689,4.02460747546181e-17,2.0860655824925838e-18,-27.64924154085089,2.3609252151004805e-29
0.3,-9.62055673287466e-17,0.005551000563187358,2.673595218387975e-16,2.8040630637983916e-17,-0.010950811980833919,-7.290687715130553e-17,-3.002221494920309e-18,-29.224393257925673,-3.626702415468665e-29
0.305,-2.6993966956620134e-14,0.004575133192631142,-7.395107407478413e-15,7.370906463509513e-15,-0.008979707539893411,1.5006502711559962e-15,-1.6410659840589495e-15,-30.734484621339618,-6.187503169904064e-27
0.31,-4.18015801771928e-17,0.00359956547247009,2.8408095148984206e-16,-2.813449115699434e-19,-0.007009824629086836,-7.522102928205852e-17,2.2583564525332466e-18,-32.178330167095204,-3.281301132442317e-30
0.315,-2.7140982349649373e-14,0.0026312944603859023,-7.00496167519268e-15,7.413469637649987e-15,-0.005055455950973453,1.392021078916372e-15,-1.6450466179300998e-15,-33.55515038816125,-6.2339959596295375e-27
0.32,2.7080444568622144e-14,0.0016767422417558464,7.107632656163641e-15,-7.389166920941765e-15,-0.00312971659658956,-1.419454888169504e-15,1.6406231711293465e-15,-34.86455235557571,6.2170003314143305e-27
